userId,courseId,timeSpent,score,discussions
104,65,133,5,28
68,280,238,1,15
158,12,26,5,8
161,215,238,2,14
156,168,31,5,35
108,300,99,2,18
15,114,59,1,5
156,207,127,2,9
145,133,159,3,16
97,206,143,4,30
24,160,189,0,38
153,111,82,4,44
119,251,63,1,12
73,37,98,1,25
49,261,217,5,2
65,61,180,2,36
111,149,130,5,46
57,132,204,1,11
142,148,181,4,19
157,62,89,2,37
200,48,194,3,40
118,228,175,1,12
95,300,219,1,37
20,21,92,5,40
161,4,53,2,34
22,57,181,3,5
154,185,142,5,23
2,207,106,4,23
102,146,85,4,44
122,249,149,3,24
146,135,53,2,22
140,40,74,4,34
148,77,27,0,20
93,210,60,0,47
166,82,201,2,16
7,69,11,4,17
104,275,65,3,9
150,64,182,0,5
185,277,200,1,39
192,148,69,0,37
155,52,132,0,48
44,216,143,4,17
135,118,227,1,11
32,220,162,4,12
164,158,221,4,17
116,144,141,3,14
181,266,203,0,37
64,126,80,0,36
138,78,137,5,35
174,3,118,2,11
75,45,235,1,9
127,216,98,2,38
169,73,109,2,16
131,134,2,4,23
145,46,134,3,30
149,25,3,0,11
142,192,11,4,36
103,284,128,0,12
161,15,76,0,24
72,288,201,4,25
92,179,1,0,11
76,25,161,2,35
10,41,117,0,16
149,82,81,3,29
199,135,96,1,43
160,246,216,2,45
69,221,10,3,43
39,158,187,0,15
26,291,147,0,2
59,222,67,0,33
148,83,217,1,6
141,181,73,1,34
160,290,8,1,33
29,154,77,4,50
177,205,200,5,9
144,203,202,2,25
47,270,94,4,17
69,242,9,4,45
25,196,240,1,7
193,202,19,5,7
52,103,23,0,17
134,105,20,4,47
11,283,203,3,48
157,189,166,1,33
152,62,236,5,20
176,165,210,5,33
89,286,15,3,17
145,237,127,1,45
4,110,221,4,45
96,182,45,5,24
12,267,51,1,12
156,55,212,1,26
167,5,63,1,11
20,268,187,3,14
140,297,9,5,31
175,8,134,2,49
22,281,52,5,2
59,149,71,0,22
94,199,180,5,36
99,281,157,0,33
117,156,223,3,38
65,22,193,3,9
196,29,173,2,35
179,106,133,5,16
137,151,134,5,29
166,166,11,0,15
141,62,69,3,18
22,50,62,5,9
92,219,207,3,14
158,197,211,0,16
135,91,115,3,12
50,77,110,2,26
160,280,175,0,21
7,211,37,3,48
147,263,236,4,34
97,70,68,1,39
44,76,199,2,20
103,43,30,5,28
45,154,4,5,32
195,32,24,1,23
154,5,65,1,36
103,136,178,2,25
19,30,158,2,15
186,176,84,2,0
195,35,128,5,1
166,263,217,5,2
59,52,103,2,32
172,287,49,5,37
185,148,6,0,32
164,244,154,2,24
18,165,113,4,45
22,22,165,4,27
72,180,25,1,44
165,28,231,1,21
190,272,96,2,18
152,168,96,5,50
116,65,74,4,27
42,276,117,1,36
66,223,180,1,36
62,20,96,1,48
121,268,104,5,14
140,136,102,5,0
99,300,131,0,42
184,94,228,5,15
69,195,70,2,13
151,151,162,0,31
186,116,116,4,10
11,2,22,3,36
124,248,125,4,1
121,15,19,0,10
79,230,190,2,9
86,186,217,5,39
86,276,235,2,27
191,267,74,5,47
186,287,124,2,31
77,225,82,2,23
24,36,161,5,32
50,76,10,3,32
105,268,67,2,10
22,235,226,5,39
184,244,127,5,28
89,138,104,5,26
109,189,177,2,29
101,240,17,5,19
115,271,67,1,5
110,278,228,0,8
48,293,68,2,47
30,106,217,5,13
155,91,11,4,9
136,277,2,3,18
86,178,225,5,11
4,138,145,0,49
72,204,121,2,8
136,240,87,4,21
63,154,105,2,26
95,261,86,3,44
50,136,197,0,42
199,286,192,1,41
198,56,87,0,41
89,34,222,5,17
55,157,230,1,17
151,135,195,4,28
131,251,227,2,12
35,36,17,5,1
159,159,201,0,8
135,223,193,4,21
64,17,121,5,44
155,151,91,5,6
22,84,62,5,4
87,92,51,2,38
197,78,85,0,21
171,6,78,2,25
85,252,71,2,23
110,110,173,5,48
28,151,184,0,23
11,162,158,5,30
50,4,6,5,18
34,267,72,2,26
198,44,24,1,21
98,208,20,2,7
16,289,226,5,38
46,135,50,4,36
87,19,138,4,4
54,247,164,5,12
135,254,81,5,41
143,288,228,5,32
177,65,192,3,8
172,195,197,5,10
142,202,19,1,38
133,87,40,0,20
143,34,59,2,18
35,220,168,2,28
124,231,178,2,9
158,237,194,4,13
172,95,134,0,17
160,68,198,4,20
172,132,99,4,35
80,196,74,5,43
161,22,119,1,37
144,238,113,1,16
186,49,29,2,38
195,53,213,1,1
68,76,20,0,20
155,265,175,5,31
120,129,235,3,6
160,155,91,5,5
6,1,74,2,23
117,34,134,5,1
59,186,184,0,28
4,206,9,5,18
94,127,118,5,23
63,271,76,4,25
35,128,79,5,1
17,67,97,0,7
143,54,118,1,48
142,231,134,2,20
140,294,68,1,5
22,290,194,3,17
49,67,113,4,25
169,258,162,2,5
123,255,219,4,15
140,148,140,1,47
90,52,216,4,35
29,280,104,3,27
183,278,127,3,10
103,121,52,4,19
80,194,212,0,34
92,159,159,2,19
13,199,161,3,9
111,134,49,0,26
101,31,116,4,23
58,70,121,3,28
125,3,98,4,9
20,168,200,3,3
191,163,219,1,45
150,263,30,5,40
167,165,66,1,6
187,214,89,2,50
8,257,33,4,9
166,195,45,5,41
96,266,169,4,1
147,206,88,5,16
141,8,201,2,3
184,62,2,2,42
169,276,221,5,18
152,145,208,4,14
84,215,85,1,18
7,258,116,0,31
82,136,182,0,46
189,238,126,4,47
18,180,211,0,15
197,170,34,4,50
92,55,88,4,38
95,179,26,5,36
48,62,231,2,2
44,291,5,5,50
109,208,141,0,30
76,122,207,2,5
91,1,87,3,0
133,6,103,5,27
66,24,211,3,3
167,235,3,4,45
52,44,193,4,30
90,58,56,1,42
163,153,102,4,7
48,133,31,4,45
137,220,36,3,6
162,78,38,5,48
96,189,228,0,14
59,51,32,1,6
30,58,21,1,18
186,133,9,5,41
180,162,96,3,30
14,101,33,4,47
157,94,166,1,25
6,157,156,5,37
179,41,148,4,6
105,137,222,3,31
101,229,171,5,44
74,260,147,3,39
128,128,135,2,26
110,201,201,5,25
13,106,195,2,7
93,131,4,5,17
132,56,116,5,34
127,182,134,5,16
179,167,70,5,31
128,238,239,4,32
199,46,32,3,8
89,205,14,3,39
84,273,62,5,17
6,223,110,0,25
75,50,230,0,16
35,175,8,0,11
5,81,215,3,48
72,244,36,5,2
35,55,207,1,1
85,267,38,3,19
97,118,108,0,23
73,251,139,2,0
44,258,82,5,18
44,163,155,0,34
135,261,77,0,17
29,274,5,4,13
187,102,218,5,17
194,32,90,1,15
44,50,167,0,3
195,160,157,1,47
129,220,104,4,7
145,211,150,4,35
58,156,105,1,46
185,140,58,4,35
112,263,42,2,45
14,222,206,2,8
200,217,161,0,45
112,26,206,1,14
171,137,75,4,31
87,46,231,0,45
169,231,74,4,22
27,61,86,3,6
109,180,157,4,13
90,10,187,4,15
174,247,35,4,7
95,85,115,0,30
84,50,236,1,39
96,135,74,3,2
155,118,71,0,39
30,144,104,3,9
18,227,164,4,33
109,173,200,0,37
14,281,178,2,0
185,118,62,3,36
175,193,82,1,27
149,111,144,0,3
74,69,51,5,14
65,164,61,2,15
102,97,128,2,39
131,57,152,2,6
182,112,215,2,29
177,255,88,2,5
124,49,235,2,17
49,35,82,0,41
128,261,53,0,2
168,259,154,2,20
127,117,231,1,9
100,258,61,0,36
199,27,186,5,49
143,171,3,2,31
97,105,56,3,34
71,174,154,4,31
56,205,6,3,3
11,98,210,0,39
41,190,48,1,32
98,287,194,4,15
27,164,140,3,41
20,277,30,0,36
46,179,186,5,37
181,213,217,4,10
34,182,3,2,7
79,108,72,3,29
127,89,126,2,33
165,285,13,4,34
171,139,157,5,7
20,266,74,1,48
54,83,132,1,30
57,296,142,3,34
21,90,236,3,6
31,132,15,5,39
108,166,148,1,31
20,230,170,2,22
78,115,129,2,23
93,284,7,2,37
44,44,209,0,31
16,110,98,4,27
24,289,7,2,13
12,40,162,2,43
27,174,113,4,30
131,296,11,5,46
109,242,116,1,45
146,82,0,2,32
88,217,54,4,10
77,28,103,2,10
63,141,234,1,48
6,135,214,1,42
81,9,57,0,2
75,245,209,2,22
63,107,183,4,48
98,91,166,1,7
78,281,82,2,12
77,75,179,0,0
141,242,29,4,12
14,229,231,2,9
173,130,191,5,30
157,213,184,5,42
6,151,67,4,1
199,172,153,5,34
18,157,134,4,35
77,109,108,5,45
20,264,8,1,28
146,137,151,5,14
46,202,128,3,17
159,273,219,2,37
16,284,70,3,50
198,100,202,0,25
117,136,169,4,47
8,149,151,2,25
137,3,128,0,31
106,48,225,0,37
48,208,59,2,23
93,14,60,1,17
150,214,124,0,21
168,42,2,1,42
161,262,14,4,38
42,58,165,3,19
119,55,24,5,21
26,190,27,4,35
31,46,0,5,2
108,66,84,2,45
147,54,140,5,27
84,207,20,1,7
98,18,129,2,11
67,235,17,1,26
159,30,80,3,3
33,131,39,5,41
197,8,167,4,4
152,87,85,0,25
106,205,24,0,36
9,236,91,3,49
147,210,40,3,49
109,117,182,3,1
77,46,113,2,10
196,143,179,1,11
118,267,62,1,20
83,81,207,4,35
42,55,151,3,2
142,247,99,2,18
183,76,189,3,13
160,286,169,5,15
197,221,142,3,28
58,255,217,3,15
89,1,240,1,10
63,49,230,1,40
145,173,103,3,49
107,162,81,3,14
138,262,213,4,20
46,235,228,3,48
70,52,39,0,33
128,235,182,3,47
187,109,142,5,37
134,119,218,3,32
169,129,199,0,32
180,224,46,1,1
150,139,204,5,7
48,11,169,3,34
51,116,153,2,10
18,82,224,4,1
87,255,118,2,19
90,48,128,4,34
166,227,221,0,18
162,48,107,0,28
168,97,105,5,1
200,155,95,1,4
46,221,227,4,13
181,207,35,5,32
156,3,161,4,3
161,220,145,0,40
69,2,31,2,12
62,57,199,4,32
167,189,158,3,18
164,101,2,4,33
178,231,157,1,1
113,282,140,3,46
195,9,135,3,2
48,197,168,0,12
80,286,175,2,42
32,103,172,5,36
133,55,229,5,8
43,79,197,5,43
62,164,22,3,5
155,42,120,3,18
167,97,209,4,40
158,116,29,0,17
191,230,140,2,9
49,123,222,1,42
120,45,101,5,0
28,227,218,5,44
177,132,159,3,16
185,19,126,1,41
50,285,28,5,20
173,137,196,4,50
116,205,185,4,16
79,126,212,0,5
147,246,135,1,4
43,47,234,1,50
5,173,4,1,2
87,82,194,1,35
189,27,53,3,27
100,27,169,1,18
118,10,203,5,27
158,131,85,3,1
18,5,126,5,38
133,233,87,3,49
70,130,82,1,18
69,199,211,2,29
91,234,61,0,1
98,39,72,3,8
31,38,207,4,2
179,68,106,5,4
115,195,66,0,0
151,43,131,5,20
151,99,197,5,20
128,240,217,3,25
145,79,134,5,49
13,239,202,1,46
174,104,30,2,38
15,116,211,3,26
159,287,94,2,35
29,35,38,5,41
73,4,192,0,37
27,193,83,0,33
115,271,150,3,44
151,46,226,5,15
22,101,79,4,27
141,67,88,5,27
2,212,39,4,9
158,91,102,4,3
32,151,100,2,4
57,228,74,3,27
70,93,237,4,23
112,25,48,4,32
100,77,204,3,8
39,84,114,4,21
82,79,61,5,9
127,174,198,3,15
166,71,64,0,37
66,40,112,2,2
11,188,7,4,35
32,186,133,4,47
78,120,196,2,48
24,202,172,3,9
177,103,49,2,14
84,125,117,4,21
98,159,189,5,0
54,173,16,1,10
54,294,85,2,12
54,248,211,0,39
149,121,234,4,8
113,285,51,0,38
64,154,50,3,43
34,24,42,3,17
186,180,217,3,1
40,159,195,2,17
186,38,93,4,29
85,18,127,5,27
124,209,119,1,32
144,90,5,5,42
10,25,186,5,12
16,120,15,5,43
54,221,166,0,49
156,54,204,4,24
40,94,208,4,37
54,276,230,4,47
117,46,230,5,19
162,38,191,5,11
189,50,28,4,32
179,191,170,0,41
28,141,50,5,41
5,220,224,3,47
197,31,32,0,42
85,29,97,5,38
80,30,78,5,29
148,2,216,1,45
142,278,120,0,13
31,300,102,5,50
49,115,155,2,42
98,226,53,2,3
121,27,209,0,4
41,101,151,1,38
77,4,30,4,46
179,57,44,4,37
5,37,33,0,24
137,146,41,4,44
114,171,79,1,24
171,76,27,0,21
2,276,131,5,6
156,76,67,5,27
170,65,151,1,26
137,150,7,4,25
27,167,88,0,46
103,187,236,3,14
175,254,159,5,9
100,116,98,4,27
2,161,187,5,24
98,6,120,1,15
156,240,238,0,34
75,228,189,2,40
176,15,208,2,3
160,171,239,3,14
198,174,187,0,17
12,261,162,2,8
150,176,114,4,27
108,174,11,2,44
194,207,237,3,31
107,119,154,1,26
37,33,158,3,3
9,209,162,5,5
87,282,100,1,16
20,290,148,2,40
139,254,13,5,18
88,41,14,0,7
120,243,215,5,23
112,240,31,0,19
51,110,95,0,11
61,15,184,1,33
27,97,36,0,28
82,133,194,3,36
46,75,87,2,12
30,207,55,2,36
62,268,118,0,16
78,67,63,5,41
93,90,84,5,44
78,50,206,4,30
196,14,214,1,41
29,80,182,0,32
199,65,119,5,8
100,45,96,1,19
198,30,83,3,8
29,248,187,2,9
162,196,188,0,37
177,174,227,0,22
87,104,112,1,32
135,35,224,4,2
195,285,224,2,23
36,219,75,0,19
73,13,2,5,45
149,18,139,5,33
188,300,152,4,18
118,11,135,3,47
43,231,83,4,3
150,44,24,4,30
72,171,97,2,10
9,135,110,3,48
148,188,154,2,5
136,189,134,4,50
31,60,8,5,38
85,158,62,2,3
39,84,166,4,17
117,91,120,2,49
90,13,166,5,35
166,28,134,1,30
89,164,183,1,39
163,274,18,5,21
60,26,9,1,9
192,106,122,5,35
30,153,64,0,18
46,300,166,4,23
87,247,101,5,25
115,91,159,0,46
95,202,159,0,33
71,291,232,2,44
181,185,46,2,17
41,71,83,4,19
104,105,186,5,39
194,10,39,1,36
136,69,37,4,16
62,33,107,2,47
5,156,217,3,45
84,267,51,3,21
55,89,157,1,32
194,271,171,0,2
94,117,134,1,3
4,69,164,1,29
85,91,126,5,12
113,176,112,1,40
1,61,52,1,14
138,201,210,2,8
59,187,62,1,9
60,183,138,3,15
164,7,236,5,47
118,151,24,0,6
128,35,180,3,10
73,8,47,2,9
149,153,62,4,36
137,287,185,2,9
145,153,113,2,30
61,220,5,3,31
25,26,135,4,50
13,145,168,5,20
150,209,60,1,19
184,111,238,0,49
17,12,233,4,2
149,239,29,1,48
75,88,127,4,12
43,6,130,4,16
65,190,65,2,29
190,153,210,2,21
133,12,240,1,38
114,230,219,5,46
132,141,124,3,29
188,221,141,3,21
53,167,147,3,33
8,178,10,3,14
80,237,131,3,16
164,3,119,5,37
76,55,131,2,24
102,82,15,3,5
15,268,134,2,40
10,198,172,1,37
17,135,61,2,15
137,96,87,2,45
135,13,184,5,15
160,151,224,3,41
183,15,227,3,35
24,167,5,5,26
54,297,170,4,42
133,48,30,1,43
197,262,135,1,6
153,219,115,5,32
143,118,102,2,44
169,91,75,2,5
68,94,42,0,46
161,64,56,5,32
110,61,102,4,40
181,138,192,1,43
83,255,148,5,22
78,39,215,3,10
177,212,128,3,25
51,196,195,0,18
162,54,182,0,34
142,53,71,0,27
142,145,191,4,45
171,47,217,5,30
103,300,151,0,27
144,47,110,0,11
54,223,180,2,45
59,16,1,1,18
124,146,214,0,20
155,260,226,1,7
33,271,217,0,5
116,221,235,5,1
89,47,170,1,9
182,211,167,3,15
172,1,15,2,6
166,203,113,1,28
80,96,33,1,28
98,149,201,1,4
191,210,158,4,47
48,263,116,3,2
163,43,154,3,6
10,221,192,2,15
196,99,103,1,48
74,222,220,2,41
187,275,192,2,11
195,33,182,3,33
31,137,177,0,13
144,209,212,4,3
172,162,3,4,14
115,15,30,0,46
186,21,167,1,10
62,39,208,3,9
34,299,240,1,43
111,296,185,5,18
34,60,194,3,22
136,286,184,4,15
124,47,151,2,37
55,231,201,3,25
135,57,224,3,0
73,162,177,5,26
66,216,110,3,45
146,212,98,0,48
131,105,185,3,4
135,18,228,0,5
119,234,145,2,21
45,54,234,2,40
122,42,208,3,39
174,120,59,1,17
27,190,167,1,7
117,199,122,0,12
23,190,126,1,12
64,102,30,1,9
148,21,152,2,21
56,223,70,1,12
117,259,134,1,2
78,155,206,3,40
66,253,169,3,0
52,238,229,5,3
66,250,127,5,17
184,241,217,0,28
96,122,80,3,39
153,157,66,3,15
194,66,48,5,41
191,205,131,1,3
69,78,138,0,12
13,189,26,4,16
132,62,227,2,50
50,229,28,1,17
140,41,110,2,29
179,133,155,0,47
178,219,91,2,6
122,209,188,2,7
183,1,16,3,49
121,209,145,4,41
81,15,159,2,8
74,234,26,2,50
181,86,151,3,43
14,139,188,4,33
133,36,179,2,43
53,148,207,3,47
96,1,135,2,10
76,101,135,0,32
56,217,229,2,20
72,37,24,0,30
67,61,60,5,28
186,204,73,3,34
57,41,199,5,17
101,173,229,1,3
118,299,109,0,44
110,208,216,3,2
184,51,236,4,41
151,126,22,2,16
116,289,145,3,30
133,144,217,5,41
13,204,14,4,35
122,113,49,0,45
64,120,55,5,47
166,55,36,0,21
69,159,179,1,45
95,68,129,5,43
186,15,84,5,30
167,44,214,4,47
96,91,188,0,2
188,151,106,5,38
137,46,2,1,3
40,69,82,1,1
164,107,210,2,33
80,207,30,3,25
182,267,169,3,11
161,91,21,5,35
112,144,233,3,33
127,292,150,5,12
121,191,39,3,2
163,47,43,0,48
82,22,230,1,21
139,6,116,0,26
11,180,206,1,46
153,39,122,4,6
177,92,147,0,16
129,79,154,1,41
34,2,108,4,26
105,47,101,4,33
4,1,110,2,30
129,51,174,3,19
37,95,212,1,13
94,285,74,0,37
40,113,44,5,37
8,300,212,0,3
63,262,144,1,10
150,8,168,4,17
192,163,211,3,37
173,172,188,5,11
103,287,131,5,47
176,95,207,3,5
14,153,135,0,42
102,147,9,2,23
52,21,168,1,31
38,229,7,2,14
111,175,73,3,38
44,212,132,3,6
16,99,1,2,40
180,128,121,4,37
161,210,25,5,17
98,251,218,4,22
66,193,216,4,12
151,31,147,2,41
122,229,202,2,24
200,287,43,2,40
126,178,82,1,34
190,121,173,1,15
69,23,145,1,44
138,114,186,3,24
158,31,55,5,6
91,185,91,4,16
193,203,22,1,42
100,32,51,2,4
133,285,93,0,14
5,7,155,2,25
28,91,195,4,16
13,64,42,2,6
62,286,223,2,27
166,113,134,3,13
151,111,28,0,40
108,131,25,2,10
171,157,237,2,39
39,286,72,2,5
28,53,201,1,46
17,215,179,0,29
185,272,97,5,24
83,226,211,2,10
161,48,233,2,48
167,52,65,0,30
136,52,83,0,0
98,297,6,4,49
41,248,159,1,46
194,41,76,1,48
92,212,130,5,50
32,92,60,0,25
158,232,134,4,11
21,140,231,5,31
121,101,177,4,34
90,97,177,2,13
182,225,101,1,19
57,225,210,4,40
131,284,136,5,25
31,251,120,0,22
124,181,108,5,22
63,99,100,5,4
115,198,214,0,11
87,24,96,3,40
153,89,35,0,44
46,79,53,3,41
27,221,50,1,17
19,106,104,2,26
197,34,17,3,38
191,212,224,5,3
188,220,19,2,8
76,184,107,1,10
143,117,47,5,28
136,282,231,1,0
44,192,135,3,28
99,41,18,4,26
2,102,119,0,4
130,53,161,2,40
70,140,18,0,40
19,34,88,2,26
64,119,108,3,9
188,265,24,5,36
140,151,188,3,5
47,153,150,1,21
187,175,27,2,22
49,183,183,4,36
89,20,119,5,0
62,114,100,1,8
124,56,219,2,7
1,161,174,4,43
12,101,36,1,41
181,36,46,5,17
158,37,201,2,9
53,196,208,4,25
118,181,130,5,35
179,268,131,5,38
190,109,12,4,45
113,104,231,5,22
175,254,95,0,41
191,65,81,4,37
10,165,108,1,19
19,281,174,5,39
109,145,77,0,49
11,280,196,2,8
145,10,15,3,14
8,67,216,5,13
181,136,56,3,45
111,139,107,4,36
191,257,106,4,30
22,124,111,3,42
46,51,54,0,25
60,180,13,4,33
51,14,211,3,25
20,64,163,1,5
109,282,209,4,26
6,24,49,1,50
72,109,220,4,0
40,273,231,5,1
24,141,187,1,43
2,18,78,2,40
158,120,208,1,20
157,165,24,2,16
80,65,211,1,7
77,280,39,1,35
174,179,44,4,16
198,92,226,2,42
52,173,70,3,50
96,133,83,4,23
32,108,155,3,15
134,271,83,2,49
154,72,117,5,24
139,50,154,2,18
135,46,239,5,38
134,48,195,5,27
88,162,140,1,35
46,211,26,2,31
26,151,211,2,46
170,70,4,0,21
124,43,171,1,28
62,82,22,0,35
7,105,137,3,41
10,63,228,4,8
92,93,186,4,32
8,29,34,4,29
12,287,22,5,19
37,64,98,2,30
122,71,44,1,6
141,261,85,5,21
166,34,221,1,37
9,70,57,5,3
45,161,234,3,18
189,273,2,5,13
64,242,65,2,21
162,17,78,5,20
122,42,120,5,34
151,59,184,1,32
55,114,88,4,17
121,45,159,3,43
189,88,239,4,20
171,1,150,0,32
45,16,185,5,16
85,154,29,4,34
152,234,192,4,28
48,82,166,0,10
43,19,199,1,41
115,4,128,5,13
17,80,57,5,2
200,80,52,5,42
199,212,193,0,1
7,182,226,4,1
166,84,96,2,18
6,274,108,3,3
28,144,156,2,12
152,58,142,1,6
105,183,77,5,4
32,81,57,5,13
55,51,41,4,16
118,205,190,4,11
125,285,168,1,28
120,97,37,2,12
191,203,220,4,17
108,155,235,0,46
184,1,66,4,18
196,161,94,0,43
92,246,209,0,43
28,293,71,2,4
142,97,23,0,30
110,82,160,4,16
123,268,28,4,50
158,254,29,5,47
134,165,35,2,20
115,18,147,2,7
50,176,113,2,17
40,62,5,1,49
164,43,138,0,15
134,64,181,0,1
167,131,167,4,0
137,18,0,3,28
102,277,239,5,3
29,11,146,0,28
7,278,195,1,0
74,297,104,3,3
93,150,80,2,42
132,86,44,2,17
71,10,71,1,30
88,182,36,5,0
190,252,86,1,42
77,77,119,2,18
135,188,194,1,15
179,48,149,1,26
163,76,203,4,16
94,225,10,0,12
77,49,7,3,38
138,84,167,2,23
63,209,171,1,25
139,268,115,2,23
23,68,196,3,45
133,84,67,4,26
95,109,20,1,50
110,150,170,5,40
125,216,52,3,33
96,203,236,5,23
22,208,90,0,23
74,121,34,4,7
167,266,121,5,44
54,68,86,3,35
185,24,147,5,1
149,107,65,4,6
24,72,193,5,8
120,198,141,0,0
19,93,182,4,39
185,42,233,4,33
185,49,140,4,19
128,268,177,2,17
165,152,76,5,21
77,245,87,5,29
93,34,99,3,45
14,72,150,5,26
191,184,84,0,34
84,2,115,3,6
33,21,87,5,23
159,146,201,2,9
164,255,73,3,14
162,121,238,3,22
108,159,15,2,34
129,78,80,5,0
104,57,129,5,18
40,9,85,0,37
6,36,206,4,3
84,209,82,4,11
158,154,182,2,34
179,254,0,2,32
41,21,23,5,26
11,18,181,3,0
116,8,128,3,27
192,83,34,4,38
104,290,106,2,13
13,281,5,2,44
122,150,235,4,47
188,95,220,0,13
73,213,95,5,1
193,240,18,1,0
1,93,39,3,28
155,297,92,1,41
125,160,38,4,36
111,14,78,5,7
160,17,72,5,31
62,92,177,4,36
167,176,129,2,31
94,295,28,4,45
85,145,145,0,39
116,120,128,2,12
10,20,156,4,26
23,167,195,2,22
24,180,208,3,39
20,296,139,2,21
52,175,131,1,37
88,50,238,5,4
22,212,218,4,19
68,177,44,3,12
61,121,163,3,26
65,220,47,0,49
193,61,110,0,44
181,13,35,2,2
155,140,167,5,40
89,62,2,1,18
30,26,104,5,42
109,246,20,1,11
161,204,216,3,36
154,67,212,5,46
72,239,3,3,19
69,243,21,0,46
48,94,87,0,1
103,210,201,5,33
98,251,68,0,49
76,102,39,2,25
86,242,124,5,11
46,31,99,0,47
27,109,213,0,39
38,111,155,4,10
76,242,175,4,1
146,167,50,4,39
153,215,24,5,33
86,78,67,4,40
149,33,48,1,18
107,131,9,1,47
92,22,51,2,38
125,123,216,0,6
98,8,235,0,24
48,233,159,2,10
89,139,240,5,25
196,99,113,1,5
145,72,205,1,30
190,20,138,5,27
153,137,39,1,12
152,74,68,2,15
177,287,135,3,1
148,281,96,5,19
154,128,1,5,4
119,220,180,5,27
187,178,12,4,34
54,189,201,3,5
14,96,111,1,11
53,4,212,2,17
131,260,147,3,37
75,185,138,4,26
26,66,151,3,6
25,265,6,4,49
153,72,6,5,37
55,37,201,2,42
191,201,124,5,44
15,173,144,4,39
43,20,167,4,34
2,19,157,4,36
128,160,185,2,16
72,16,199,0,46
134,278,238,2,36
107,134,26,2,7
189,47,66,3,36
82,120,154,4,1
199,184,63,3,36
11,210,59,4,30
88,179,92,5,4
170,237,91,4,44
146,172,57,5,3
104,217,153,2,10
92,8,190,5,45
147,108,191,4,14
132,145,12,2,34
52,224,162,3,5
147,222,160,1,35
142,205,82,4,9
57,42,110,4,19
109,210,167,2,45
34,49,44,4,12
28,224,151,2,44
43,177,180,2,10
75,42,3,3,30
78,235,17,2,28
111,21,72,0,4
80,84,138,2,1
83,87,109,5,23
158,130,84,2,15
140,163,39,5,16
168,72,67,5,2
112,198,105,1,33
180,207,210,4,5
62,38,126,0,34
87,61,98,5,3
170,85,237,5,42
137,211,23,2,34
5,178,25,0,2
89,99,212,4,31
165,234,87,2,15
120,181,36,3,47
45,234,188,4,22
81,99,230,1,46
72,268,82,0,5
148,71,90,3,43
100,54,68,3,31
14,206,233,4,36
137,63,187,4,12
33,127,207,5,34
2,292,30,2,24
109,289,77,0,4
147,94,18,1,3
17,171,155,1,0
24,153,184,5,15
162,47,166,1,47
11,141,184,1,45
8,78,159,3,10
69,48,125,1,43
44,250,220,5,24
178,122,68,0,40
108,289,109,4,48
122,131,157,0,4
150,138,176,3,28
88,152,7,0,21
120,287,12,3,10
30,294,148,3,6
22,105,157,4,34
194,117,82,4,38
28,187,40,4,48
53,182,199,0,23
78,137,144,5,2
166,206,184,1,32
57,284,2,2,12
167,268,237,3,33
41,264,34,2,6
30,121,18,5,18
123,166,179,4,14
135,212,151,3,9
93,228,32,0,23
187,227,65,3,18
44,238,136,1,9
22,179,151,5,48
142,267,98,1,0
148,196,167,5,32
69,199,124,0,37
92,248,122,0,47
24,102,26,5,23
32,270,32,4,41
129,94,215,2,13
152,190,230,0,3
105,152,190,5,5
15,125,145,5,45
187,222,6,3,30
75,221,37,3,40
107,34,84,1,22
131,211,174,3,19
70,118,164,4,38
138,73,221,4,13
15,143,68,3,36
153,210,76,1,9
51,72,2,5,48
111,22,158,3,43
147,279,214,3,36
19,284,118,3,39
55,148,154,3,12
126,86,202,0,49
89,277,155,3,37
102,199,149,4,16
182,145,89,3,28
103,222,172,2,42
30,249,23,4,18
131,249,2,0,21
132,47,26,1,44
145,71,21,3,31
108,208,193,2,3
59,35,3,2,16
133,17,71,0,49
53,235,198,3,23
182,209,111,5,38
127,129,223,5,34
83,128,138,5,43
131,254,160,3,29
146,15,17,4,39
36,195,91,4,20
133,176,112,3,34
127,54,123,2,48
148,230,15,1,0
90,70,240,1,27
134,69,169,4,27
32,85,112,0,34
12,53,86,5,27
45,12,179,5,48
189,158,171,5,8
90,80,42,4,47
159,233,214,4,48
4,183,189,0,9
140,300,170,5,48
19,172,40,5,6
149,265,185,0,35
13,168,42,1,19
46,50,185,5,20
18,67,143,2,21
153,176,191,4,21
111,300,156,4,41
138,15,214,3,46
90,206,172,1,0
94,214,65,1,18
193,271,179,3,17
85,25,173,0,38
178,290,160,5,22
168,77,79,1,7
47,21,208,1,10
146,273,185,4,40
109,295,178,5,40
80,221,217,0,37
128,193,66,5,40
112,148,44,1,49
79,201,179,0,16
105,31,189,5,3
103,159,52,2,31
118,294,41,3,47
174,13,14,1,25
39,207,45,1,8
58,30,176,2,50
189,202,209,1,15
171,260,181,1,14
50,92,232,5,23
69,90,76,0,19
52,198,149,4,35
182,189,209,5,31
157,52,224,5,43
23,166,99,4,26
114,46,147,1,41
104,251,32,2,44
175,155,33,1,50
27,270,202,4,11
34,143,76,1,31
179,122,175,0,15
159,152,204,2,9
50,212,117,0,42
125,79,191,3,16
126,15,119,0,8
147,235,127,3,18
159,156,187,2,8
191,196,17,5,3
5,141,58,1,23
84,181,77,2,27
20,146,155,3,49
43,40,208,2,19
187,286,36,5,6
